temps,x,y
0.4467,-0.9447488730529351,0.3274816006057729
0.4468,-0.944954667771233,0.3268878718774592
0.4469,-0.9451600893216405,0.3262940140592942
0.4470,-0.9453651376232445,0.3257000273858678
0.4471,-0.9455698125952793,0.32510591209182055
0.4472,-0.9457741141571268,0.3245116684118436
0.4473,-0.9459780422283165,0.3239172965806784
0.4474,-0.9461815967285256,0.323322796833117
0.4475,-0.946384777577579,0.32272816940400145
0.4476,-0.946587584695449,0.3221334145282242
0.4477,-0.946790018002256,0.3215385324407276
0.4478,-0.946992077418268,0.3209435233765041
0.4479,-0.9471937628639006,0.3203483875705961
0.4480,-0.9473950742597175,0.31975312525809557
0.4481,-0.9475960115264301,0.31915773667414443
0.4482,-0.9477965745848977,0.3185622220539341
0.4483,-0.9479967633561276,0.3179665816327055
0.4484,-0.9481965777612749,0.31737081564574915
0.4485,-0.9483960177216426,0.3167749243284047
0.4486,-0.948595083158682,0.3161789079160611
0.4487,-0.9487937739939922,0.3155827666441566
0.4488,-0.9489920901493205,0.31498650074817824
0.4489,-0.9491900315465622,0.3143901104636622
0.4490,-0.9493875981077607,0.31379359602619356
0.4491,-0.9495847897551076,0.3131969576714061
0.4492,-0.9497816064109427,0.31260019563498226
0.4493,-0.9499780479977539,0.31200331015265315
0.4494,-0.9501741144381776,0.3114063014601983
0.4495,-0.9503698056549982,0.31080916979344575
0.4496,-0.9505651215711486,0.31021191538827175
0.4497,-0.9507600621097099,0.30961453848060083
0.4498,-0.9509546271939117,0.30901703930640556
0.4499,-0.9511488167471318,0.30841941810170664
0.4500,-0.9513426306928967,0.3078216751025727
0.4501,-0.9515360689548812,0.3072238105451201
0.4502,-0.9517291314569084,0.30662582466551314
0.4503,-0.9519218181229503,0.30602771769996356
0.4504,-0.9521141288771272,0.30542948988473084
0.4505,-0.9523060636437081,0.3048311414561219
0.4506,-0.9524976223471103,0.3042326726504909
0.4507,-0.9526888049119002,0.3036340837042395
0.4508,-0.9528796112627926,0.3030353748538164
0.4509,-0.953070041324651,0.30243654633571737
0.4510,-0.9532600950224877,0.30183759838648533
0.4511,-0.9534497722814635,0.30123853124271
0.4512,-0.9536390730268884,0.3006393451410279
0.4513,-0.953827997184221,0.30004004031812237
0.4514,-0.9540165446790685,0.2994406170107233
0.4515,-0.9542047154371873,0.29884107545560706
0.4516,-0.9543925093844827,0.2982414158895967
0.4517,-0.9545799264470087,0.2976416385495613
0.4518,-0.9547669665509685,0.2970417436724165
0.4519,-0.954953629622714,0.29644173149512376
0.4520,-0.9551399155887464,0.2958416022546909
0.4521,-0.9553258243757159,0.29524135618817166
0.4522,-0.9555113559104215,0.2946409935326655
0.4523,-0.9556965101198115,0.2940405145253178
0.4524,-0.9558812869309834,0.29343991940331965
0.4525,-0.9560656862711837,0.29283920840390765
0.4526,-0.9562497080678083,0.29223838176436395
0.4527,-0.956433352248402,0.2916374397220161
0.4528,-0.9566166187406591,0.29103638251423697
0.4529,-0.956799507472423,0.2904352103784446
0.4530,-0.9569820183716866,0.2898339235521023
0.4531,-0.9571641513665918,0.28923252227271823
0.4532,-0.9573459063854303,0.28863100677784564
0.4533,-0.9575272833566427,0.28802937730508255
0.4534,-0.9577082822088194,0.28742763409207167
0.4535,-0.9578889028707,0.28682577737650056
0.4536,-0.9580691452711737,0.28622380739610115
0.4537,-0.958249009339279,0.2856217243886499
0.4538,-0.9584284950042042,0.2850195285919677
0.4539,-0.9586076021952871,0.28441722024391974
0.4540,-0.9587863308420147,0.28381479958241523
0.4541,-0.9589646808740241,0.2832122668454077
0.4542,-0.9591426522211017,0.2826096222708944
0.4543,-0.9593202448131838,0.28200686609691683
0.4544,-0.9594974585803562,0.28140399856156
0.4545,-0.9596742934528544,0.2808010199029528
0.4546,-0.9598507493610638,0.28019793035926766
0.4547,-0.9600268262355195,0.2795947301687206
0.4548,-0.9602025240069063,0.278991419569571
0.4549,-0.960377842606059,0.2783879988001217
0.4550,-0.960552781963962,0.2777844680987187
0.4551,-0.9607273420117499,0.27718082770375113
0.4552,-0.9609015226807069,0.27657707785365127
0.4553,-0.9610753239022674,0.27597321878689424
0.4554,-0.9612487456080153,0.2753692507419981
0.4555,-0.9614217877296851,0.2747651739575237
0.4556,-0.9615944501991609,0.27416098867207456
0.4557,-0.9617667329484769,0.2735566951242967
0.4558,-0.9619386359098174,0.27295229355287876
0.4559,-0.9621101590155169,0.2723477841965517
0.4560,-0.9622813021980597,0.27174316729408876
0.4561,-0.9624520653900807,0.27113844308430546
0.4562,-0.9626224485243644,0.2705336118060594
0.4563,-0.9627924515338461,0.2699286736982502
0.4564,-0.9629620743516109,0.2693236289998194
0.4565,-0.9631313169108942,0.26871847794975035
0.4566,-0.9633001791450818,0.2681132207870682
0.4567,-0.9634686609877099,0.2675078577508396
0.4568,-0.9636367623724647,0.2669023890801729
0.4569,-0.9638044832331829,0.2662968150142178
0.4570,-0.9639718235038517,0.26569113579216547
0.4571,-0.9641387831186085,0.2650853516532482
0.4572,-0.9643053620117412,0.2644794628367395
0.4573,-0.9644715601176883,0.263873469581954
0.4574,-0.9646373773710386,0.2632673721282473
0.4575,-0.9648028137065314,0.2626611707150158
0.4576,-0.9649678690590566,0.2620548655816968
0.4577,-0.9651325433636547,0.26144845696776825
0.4578,-0.9652968365555167,0.2608419451127486
0.4579,-0.9654607485699842,0.26023533025619694
0.4580,-0.9656242793425495,0.2596286126377127
0.4581,-0.9657874288088555,0.2590217924969357
0.4582,-0.9659501969046957,0.25841487007354585
0.4583,-0.9661125835660146,0.25780784560726333
0.4584,-0.966274588728907,0.25720071933784827
0.4585,-0.966436212329619,0.25659349150510075
0.4586,-0.9665974543045468,0.2559861623488606
0.4587,-0.966758314590238,0.25537873210900763
0.4588,-0.9669187931233907,0.254771201025461
0.4589,-0.967078889840854,0.2541635693381797
0.4590,-0.9672386046796279,0.25355583728716197
0.4591,-0.9673979375768631,0.2529480051124456
0.4592,-0.9675568884698615,0.25234007305410744
0.4593,-0.9677154572960759,0.25173204135226374
0.4594,-0.9678736439931097,0.25112391024706965
0.4595,-0.9680314484987178,0.25051567997871943
0.4596,-0.968188870750806,0.24990735078744616
0.4597,-0.9683459106874309,0.24929892291352176
0.4598,-0.9685025682468005,0.2486903965972568
0.4599,-0.9686588433672736,0.2480817720790005
0.4600,-0.9688147359873603,0.24747304959914057
0.4601,-0.968970246045722,0.24686422939810312
0.4602,-0.9691253734811709,0.24625531171635265
0.4603,-0.9692801182326707,0.2456462967943918
0.4604,-0.9694344802393361,0.24503718487276138
0.4605,-0.9695884594404331,0.24442797619204026
0.4606,-0.9697420557753792,0.2438186709928452
0.4607,-0.9698952691837428,0.24320926951583086
0.4608,-0.970048099605244,0.24259977200168958
0.4609,-0.9702005469797538,0.24199017869115141
0.4610,-0.970352611247295,0.24138048982498397
0.4611,-0.9705042923480415,0.24077070564399228
0.4612,-0.9706555902223186,0.24016082638901878
0.4613,-0.9708065048106034,0.2395508523009432
0.4614,-0.9709570360535239,0.23894078362068236
0.4615,-0.9711071838918599,0.23833062058919027
0.4616,-0.9712569482665427,0.23772036344745787
0.4617,-0.9714063291186551,0.237110012436513
0.4618,-0.9715553263894313,0.2364995677974203
0.4619,-0.9717039400202573,0.2358890297712811
0.4620,-0.9718521699526704,0.23527839859923336
0.4621,-0.9720000161283598,0.23466767452245155
0.4622,-0.9721474784891662,0.23405685778214655
0.4623,-0.9722945569770819,0.23344594861956555
0.4624,-0.972441251534251,0.23283494727599197
0.4625,-0.9725875621029693,0.23222385399274537
0.4626,-0.9727334886256842,0.2316126690111813
0.4627,-0.972879031044995,0.23100139257269134
0.4628,-0.9730241893036526,0.2303900249187028
0.4629,-0.9731689633445599,0.22977856629067886
0.4630,-0.9733133531107715,0.22916701693011823
0.4631,-0.9734573585454938,0.22855537707855528
0.4632,-0.973600979592085,0.22794364697755976
0.4633,-0.9737442161940555,0.22733182686873685
0.4634,-0.9738870682950672,0.22671991699372696
0.4635,-0.9740295358389343,0.22610791759420568
0.4636,-0.9741716187696225,0.2254958289118837
0.4637,-0.97431331703125,0.22488365118850667
0.4638,-0.9744546305680866,0.22427138466585517
0.4639,-0.9745955593245541,0.2236590295857445
0.4640,-0.9747361032452266,0.2230465861900247
0.4641,-0.9748762622748302,0.22243405472058045
0.4642,-0.9750160363582427,0.22182143541933083
0.4643,-0.9751554254404946,0.22120872852822943
0.4644,-0.975294429466768,0.2205959342892641
0.4645,-0.9754330483823975,0.21998305294445697
0.4646,-0.9755712821328696,0.2193700847358642
0.4647,-0.9757091306638231,0.21875702990557605
0.4648,-0.9758465939210491,0.21814388869571666
0.4649,-0.9759836718504907,0.21753066134844407
0.4650,-0.9761203643982435,0.21691734810594998
0.4651,-0.9762566715105551,0.2163039492104598
0.4652,-0.9763925931338255,0.2156904649042325
0.4653,-0.9765281292146072,0.21507689542956038
0.4654,-0.9766632796996048,0.21446324102876924
0.4655,-0.9767980445356752,0.21384950194421806
0.4656,-0.9769324236698279,0.21323567841829905
0.4657,-0.9770664170492247,0.2126217706934374
0.4658,-0.9772000246211797,0.21200777901209136
0.4659,-0.9773332463331597,0.211393703616752
0.4660,-0.9774660821327835,0.21077954474994318
0.4661,-0.9775985319678229,0.21016530265422145
0.4662,-0.9777305957862018,0.20955097757217597
0.4663,-0.9778622735359969,0.20893656974642838
0.4664,-0.977993565165437,0.2083220794196327
0.4665,-0.978124470622904,0.20770750683447528
0.4666,-0.978254989856932,0.20709285223367466
0.4667,-0.9783851228162079,0.2064781158599815
0.4668,-0.9785148694495711,0.20586329795617844
0.4669,-0.9786442297060136,0.2052483987650801
0.4670,-0.9787732035346802,0.20463341852953287
0.4671,-0.9789017908848682,0.2040183574924149
0.4672,-0.9790299917060277,0.20340321589663593
0.4673,-0.9791578059477615,0.20278799398513728
0.4674,-0.9792852335598251,0.20217269200089166
0.4675,-0.9794122744921269,0.20155731018690315
0.4676,-0.9795389286947278,0.20094184878620708
0.4677,-0.9796651961178418,0.20032630804186993
0.4678,-0.9797910767118353,0.1997106881969892
0.4679,-0.979916570427228,0.1990949894946934
0.4680,-0.9800416772146922,0.19847921217814185
0.4681,-0.9801663970250529,0.19786335649052467
0.4682,-0.9802907298092884,0.19724742267506265
0.4683,-0.9804146755185297,0.1966314109750071
0.4684,-0.9805382341040605,0.1960153216336399
0.4685,-0.9806614055173177,0.19539915489427323
0.4686,-0.9807841897098913,0.19478291100024958
0.4687,-0.980906586633524,0.19416659019494162
0.4688,-0.9810285962401115,0.19355019272175214
0.4689,-0.9811502184817027,0.1929337188241139
0.4690,-0.9812714533104995,0.19231716874548954
0.4691,-0.9813923006788566,0.19170054272937156
0.4692,-0.9815127605392823,0.19108384101928214
0.4693,-0.9816328328444374,0.19046706385877302
0.4694,-0.9817525175471362,0.18985021149142553
0.4695,-0.981871814600346,0.1892332841608504
0.4696,-0.9819907239571873,0.18861628211068765
0.4697,-0.9821092455709337,0.18799920558460656
0.4698,-0.9822273793950119,0.18738205482630552
0.4699,-0.9823451253830021,0.18676483007951195
0.4700,-0.9824624834886374,0.1861475315879822
0.4701,-0.9825794536658043,0.18553015959550148
0.4702,-0.9826960358685426,0.18491271434588374
0.4703,-0.9828122300510451,0.1842951960829716
0.4704,-0.9829280361676583,0.18367760505063616
0.4705,-0.9830434541728817,0.18305994149277702
0.4706,-0.9831584840213683,0.18244220565332214
0.4707,-0.9832731256679241,0.18182439777622778
0.4708,-0.9833873790675091,0.18120651810547825
0.4709,-0.983501244175236,0.18058856688508604
0.4710,-0.9836147209463714,0.17997054435909157
0.4711,-0.983727809336335,0.17935245077156314
0.4712,-0.9838405093007,0.17873428636659683
0.4713,-0.9839528207951932,0.17811605138831638
0.4714,-0.9840647437756948,0.17749774608087315
0.4715,-0.9841762781982383,0.17687937068844597
0.4716,-0.9842874240190109,0.17626092545524108
0.4717,-0.9843981811943534,0.175642410625492
0.4718,-0.9845085496807597,0.17502382644345943
0.4719,-0.9846185294348778,0.17440517315343124
0.4720,-0.9847281204135089,0.17378645099972223
0.4721,-0.9848373225736078,0.17316766022667415
0.4722,-0.9849461358722831,0.17254880107865558
0.4723,-0.9850545602667968,0.17192987380006178
0.4724,-0.9851625957145648,0.17131087863531463
0.4725,-0.9852702421731564,0.1706918158288626
0.4726,-0.9853774996002946,0.17007268562518046
0.4727,-0.9854843679538562,0.16945348826876946
0.4728,-0.9855908471918716,0.16883422400415699
0.4729,-0.9856969372725249,0.16821489307589657
0.4730,-0.9858026381541541,0.16759549572856783
0.4731,-0.9859079497952508,0.16697603220677626
0.4732,-0.9860128721544602,0.1663565027551533
0.4733,-0.9861174051905817,0.16573690761835602
0.4734,-0.9862215488625681,0.16511724704106726
0.4735,-0.9863253031295262,0.1644975212679953
0.4736,-0.9864286679507166,0.163877730543874
0.4737,-0.9865316432855538,0.1632578751134625
0.4738,-0.986634229093606,0.16263795522154523
0.4739,-0.9867364253345955,0.1620179711129318
0.4740,-0.9868382319683983,0.1613979230324569
0.4741,-0.9869396489550443,0.16077781122498017
0.4742,-0.9870406762547175,0.16015763593538612
0.4743,-0.9871413138277556,0.1595373974085841
0.4744,-0.9872415616346505,0.15891709588950811
0.4745,-0.9873414196360478,0.15829673162311672
0.4746,-0.9874408877927473,0.15767630485439305
0.4747,-0.9875399660657027,0.15705581582834455
0.4748,-0.9876386544160217,0.156435264790003
0.4749,-0.9877369528049661,0.1558146519844244
0.4750,-0.9878348611939516,0.15519397765668883
0.4751,-0.9879323795445482,0.15457324205190037
0.4752,-0.9880295078184796,0.15395244541518704
0.4753,-0.988126245977624,0.15333158799170066
0.4754,-0.9882225939840135,0.15271067002661676
0.4755,-0.9883185517998341,0.15208969176513448
0.4756,-0.9884141193874263,0.15146865345247654
0.4757,-0.9885092967092847,0.15084755533388902
0.4758,-0.9886040837280577,0.15022639765464138
0.4759,-0.9886984804065484,0.1496051806600263
0.4760,-0.9887924867077136,0.14898390459535957
0.4761,-0.9888861025946646,0.14836256970598005
0.4762,-0.9889793280306668,0.14774117623724953
0.4763,-0.9890721629791399,0.14711972443455265
0.4764,-0.9891646074036577,0.14649821454329678
0.4765,-0.9892566612679485,0.14587664680891196
0.4766,-0.9893483245358947,0.1452550214768508
0.4767,-0.989439597171533,0.1446333387925883
0.4768,-0.9895304791390543,0.14401159900162191
0.4769,-0.9896209704028042,0.1433898023494713
0.4770,-0.989711070927282,0.14276794908167828
0.4771,-0.9898007806771421,0.14214603944380677
0.4772,-0.9898900996171925,0.14152407368144265
0.4773,-0.9899790277123962,0.14090205204019368
0.4774,-0.9900675649278701,0.14027997476568937
0.4775,-0.9901557112288857,0.13965784210358095
0.4776,-0.990243466580869,0.1390356542995412
0.4777,-0.9903308309494003,0.1384134115992644
0.4778,-0.9904178043002144,0.13779111424846624
0.4779,-0.9905043865992005,0.13716876249288368
0.4780,-0.9905905778124022,0.13654635657827488
0.4781,-0.9906763779060178,0.13592389675041908
0.4782,-0.9907617868463998,0.13530138325511656
0.4783,-0.9908468046000554,0.13467881633818848
0.4784,-0.9909314311336461,0.13405619624547682
0.4785,-0.9910156664139882,0.13343352322284424
0.4786,-0.9910995104080524,0.13281079751617403
0.4787,-0.9911829630829639,0.13218801937137
0.4788,-0.9912660244060026,0.1315651890343564
0.4789,-0.9913486943446029,0.13094230675107776
0.4790,-0.9914309728663538,0.13031937276749886
0.4791,-0.9915128599389988,0.1296963873296046
0.4792,-0.9915943555304362,0.12907335068339987
0.4793,-0.9916754596087187,0.12845026307490956
0.4794,-0.9917561721420539,0.12782712475017838
0.4795,-0.991836493098804,0.12720393595527074
0.4796,-0.9919164224474856,0.12658069693627072
0.4797,-0.9919959601567702,0.12595740793928192
0.4798,-0.9920751061954839,0.12533406921042745
0.4799,-0.9921538605326077,0.12471068099584967
0.4800,-0.992232223137277,0.12408724354171026
0.4801,-0.9923101939787822,0.12346375709419004
0.4802,-0.9923877730265681,0.12284022189948887
0.4803,-0.9924649602502347,0.1222166382038256
0.4804,-0.9925417556195363,0.12159300625343791
0.4805,-0.9926181591043823,0.12096932629458228
0.4806,-0.9926941706748368,0.12034559857353383
0.4807,-0.9927697903011186,0.11972182333658626
0.4808,-0.9928450179536012,0.11909800083005175
0.4809,-0.9929198536028134,0.11847413130026083
0.4810,-0.9929942972194383,0.11785021499356234
0.4811,-0.993068348774314,0.11722625215632328
0.4812,-0.9931420082384336,0.11660224303492875
0.4813,-0.9932152755829448,0.11597818787578182
0.4814,-0.9932881507791503,0.11535408692530347
0.4815,-0.9933606337985079,0.11472994042993244
0.4816,-0.99343272461263,0.1141057486361252
0.4817,-0.9935044231932839,0.1134815117903558
0.4818,-0.993575729512392,0.11285723013911579
0.4819,-0.9936466435420315,0.11223290392891411
0.4820,-0.9937171652544345,0.11160853340627702
0.4821,-0.9937872946219882,0.110984118817748
0.4822,-0.9938570316172346,0.11035966040988761
0.4823,-0.9939263762128707,0.10973515842927344
0.4824,-0.9939953283817486,0.10911061312249998
0.4825,-0.9940638880968753,0.10848602473617856
0.4826,-0.9941320553314128,0.10786139351693723
0.4827,-0.9941998300586781,0.10723671971142064
0.4828,-0.9942672122521431,0.10661200356628998
0.4829,-0.994334201885435,0.10598724532822287
0.4830,-0.9944007989323358,0.10536244524391326
0.4831,-0.9944670033667826,0.10473760356007134
0.4832,-0.9945328151628677,0.1041127205234234
0.4833,-0.9945982342948384,0.10348779638071179
0.4834,-0.9946632607370969,0.10286283137869483
0.4835,-0.9947278944642006,0.10223782576414663
0.4836,-0.9947921354508622,0.10161277978385709
0.4837,-0.9948559836719493,0.10098769368463173
0.4838,-0.9949194391024846,0.10036256771329163
0.4839,-0.994982501717646,0.09973740211667334
0.4840,-0.9950451714927665,0.09911219714162874
0.4841,-0.9951074484033343,0.09848695303502497
0.4842,-0.9951693324249927,0.09786167004374434
0.4843,-0.9952308235335402,0.09723634841468423
0.4844,-0.9952919217049303,0.09661098839475697
0.4845,-0.995352626915272,0.09598559023088976
0.4846,-0.9954129391408293,0.09536015417002458
0.4847,-0.9954728583580214,0.09473468045911806
0.4848,-0.9955323845434226,0.09410916934514145
0.4849,-0.9955915176737629,0.09348362107508043
0.4850,-0.9956502577259269,0.09285803589593508
0.4851,-0.9957086046769547,0.09223241405471977
0.4852,-0.9957665585040417,0.09160675579846304
0.4853,-0.9958241191845386,0.09098106137420753
0.4854,-0.9958812866959512,0.09035533102900985
0.4855,-0.9959380610159407,0.08972956500994053
0.4856,-0.9959944421223235,0.08910376356408388
0.4857,-0.9960504299930711,0.0884779269385379
0.4858,-0.9961060246063108,0.08785205538041418
0.4859,-0.9961612259403249,0.08722614913683786
0.4860,-0.9962160339735507,0.08660020845494742
0.4861,-0.9962704486845815,0.08597423358189471
0.4862,-0.9963244700521653,0.08534822476484473
0.4863,-0.9963780980552058,0.08472218225097562
0.4864,-0.9964313326727621,0.08409610628747854
0.4865,-0.9964841738840482,0.08346999712155756
0.4866,-0.9965366216684339,0.08284385500042955
0.4867,-0.9965886760054443,0.08221768017132414
0.4868,-0.9966403368747597,0.08159147288148354
0.4869,-0.996691604256216,0.0809652333781625
0.4870,-0.9967424781298042,0.0803389619086282
0.4871,-0.996792958475671,0.07971265872016016
0.4872,-0.9968430452741183,0.07908632406005012
0.4873,-0.9968927385056034,0.07845995817560196
0.4874,-0.9969420381507393,0.07783356131413159
0.4875,-0.9969909441902942,0.07720713372296686
0.4876,-0.9970394566051918,0.07658067564944747
0.4877,-0.997087575376511,0.07595418734092485
0.4878,-0.9971353004854866,0.07532766904476208
0.4879,-0.9971826319135084,0.0747011210083338
0.4880,-0.9972295696421221,0.07407454347902609
0.4881,-0.9972761136530285,0.07344793670423638
0.4882,-0.9973222639280841,0.07282130093137337
0.4883,-0.9973680204493007,0.0721946364078569
0.4884,-0.9974133831988459,0.07156794338111787
0.4885,-0.9974583521590423,0.07094122209859816
0.4886,-0.9975029273123686,0.0703144728077505
0.4887,-0.9975471086414585,0.06968769575603838
0.4888,-0.9975908961291015,0.06906089119093597
0.4889,-0.9976342897582425,0.06843405935992802
0.4890,-0.9976772895119822,0.06780720051050974
0.4891,-0.9977198953735764,0.06718031489018672
0.4892,-0.9977621073264367,0.06655340274647481
0.4893,-0.9978039253541302,0.06592646432690007
0.4894,-0.9978453494403796,0.06529949987899861
0.4895,-0.9978863795690631,0.06467250965031655
0.4896,-0.9979270157242145,0.0640454938884099
0.4897,-0.997967257890023,0.06341845284084442
0.4898,-0.9980071060508338,0.0627913867551956
0.4899,-0.9980465601911472,0.062164295879048516
0.4900,-0.9980856202956194,0.06153718045999772
0.4901,-0.9981242863490621,0.06091004074564718
0.4902,-0.9981625583364426,0.060282876983610165
0.4903,-0.9982004362428839,0.05965568942150914
0.4904,-0.9982379200536644,0.05902847830697566
0.4905,-0.9982750097542182,0.05840124388765032
0.4906,-0.9983117053301352,0.057773986411182594
0.4907,-0.9983480067671608,0.057146706125230776
0.4908,-0.998383914051196,0.056519403277461876
0.4909,-0.9984194271682973,0.05589207811555152
0.4910,-0.9984545461046772,0.05526473088718384
0.4911,-0.9984892708467036,0.054637361840051406
0.4912,-0.9985236013809,0.054009971221855094
0.4913,-0.9985575376939458,0.05338255928030401
0.4914,-0.998591079772676,0.05275512626311539
0.4915,-0.9986242276040811,0.052127672418014484
0.4916,-0.9986569811753073,0.05150019799273449
0.4917,-0.9986893404736568,0.05087270323501642
0.4918,-0.998721305486587,0.050245188392609046
0.4919,-0.9987528762017113,0.049617653713268754
0.4920,-0.9987840526067987,0.048990099444759475
0.4921,-0.998814834689774,0.048362525834852586
0.4922,-0.9988452224387174,0.047734933131326804
0.4923,-0.9988752158418652,0.04710732158196809
0.4924,-0.9989048148876093,0.04647969143456956
0.4925,-0.998934019564497,0.04585204293693136
0.4926,-0.9989628298612317,0.04522437633686062
0.4927,-0.9989912457666724,0.044596691882171295
0.4928,-0.9990192672698338,0.04396898982068411
0.4929,-0.9990468943598863,0.04334127040022644
0.4930,-0.9990741270261561,0.04271353386863224
0.4931,-0.999100965258125,0.042085780473741896
0.4932,-0.9991274090454307,0.04145801046340218
0.4933,-0.9991534583778667,0.04083022408546613
0.4934,-0.9991791132453821,0.040202421587792955
0.4935,-0.9992043736380817,0.03957460321824792
0.4936,-0.9992292395462262,0.03894676922470227
0.4937,-0.9992537109602321,0.038318919855033134
0.4938,-0.9992777878706713,0.03769105535712341
0.4939,-0.999301470268272,0.037063175978861676
0.4940,-0.9993247581439179,0.036435281968142094
0.4941,-0.9993476514886482,0.03580737357286431
0.4942,-0.9993701502936585,0.03517945104093335
0.4943,-0.9993922545502997,0.03455151462025954
0.4944,-0.9994139642500786,0.033923564558758376
0.4945,-0.9994352793846577,0.03329560110435047
0.4946,-0.9994561999458556,0.032667624504961405
0.4947,-0.9994767259256463,0.03203963500852169
0.4948,-0.9994968573161599,0.031411632862966596
0.4949,-0.9995165941096821,0.03078361831623612
0.4950,-0.9995359362986544,0.030155591616274853
0.4951,-0.9995548838756744,0.029527553011031892
0.4952,-0.9995734368334951,0.028899502748460742
0.4953,-0.9995915951650255,0.028271441076519212
0.4954,-0.9996093588633304,0.02764336824316933
0.4955,-0.9996267279216303,0.027015284496377228
0.4956,-0.9996437023333018,0.026387190084113058
0.4957,-0.999660282091877,0.02575908525435089
0.4958,-0.999676467191044,0.025130970255068608
0.4959,-0.9996922576246465,0.024502845334247826
0.4960,-0.9997076533866844,0.023874710739873777
0.4961,-0.9997226544713133,0.023246566719935215
0.4962,-0.9997372608728442,0.02261841352242433
0.4963,-0.9997514725857445,0.021990251395336634
0.4964,-0.9997652896046372,0.021362080586670877
0.4965,-0.999778711924301,0.020733901344428936
0.4966,-0.9997917395396707,0.020105713916615732
0.4967,-0.9998043724458368,0.01947751855123912
0.4968,-0.9998166106380455,0.01884931549630979
0.4969,-0.9998284541116991,0.018221104999841184
0.4970,-0.9998399028623556,0.01759288730984938
0.4971,-0.9998509568857288,0.01696466267435301
0.4972,-0.9998616161776883,0.016336431341373147
0.4973,-0.9998718807342598,0.015708193558933218
0.4974,-0.9998817505516246,0.015079949575058902
0.4975,-0.9998912256261201,0.014451699637778034
0.4976,-0.9999003059542392,0.013823443995120501
0.4977,-0.9999089915326308,0.013195182895118155
0.4978,-0.9999172823580997,0.012566916585804704
0.4979,-0.9999251784276066,0.011938645315215622
0.4980,-0.9999326797382679,0.011310369331388046
0.4981,-0.999939786287356,0.01068208888236068
0.4982,-0.9999464980722991,0.010053804216173698
0.4983,-0.999952815090681,0.009425515580868645
0.4984,-0.9999587373402419,0.00879722322448834
0.4985,-0.9999642648188772,0.008168927395076773
0.4986,-0.9999693975246388,0.007540628340679017
0.4987,-0.9999741354557339,0.006912326309341121
0.4988,-0.9999784786105259,0.006284021549110018
0.4989,-0.999982426987534,0.005655714308033422
0.4990,-0.9999859805854332,0.005027404834159734
0.4991,-0.9999891394030543,0.004399093375537943
0.4992,-0.9999919034393842,0.003770780180217527
0.4993,-0.9999942726935652,0.003142465496248356
0.4994,-0.999996247164896,0.0025141495716805937
0.4995,-0.9999978268528307,0.0018858326545646007
0.4996,-0.9999990117569795,0.0012575149929508348
0.4997,-0.9999998018771084,0.0006291968348897543
0.4998,-1.0000001972131392,0.0000008784284317196267
0.4999,-1.0000001977651496,-0.0006274399783731045
0.5000,-0.9999998035333734,-0.001255758137474847
0.5001,-0.9999990145181998,-0.0018840758008240284
0.5002,-0.9999978307201742,-0.0025123927203716586
0.5003,-0.9999962521399977,-0.003140708648069335
0.5004,-0.9999942787785271,-0.0037690233358693404
0.5005,-0.9999919106367754,-0.0043973365357247406
0.5006,-0.9999891477159112,-0.005025647999589483
0.5007,-0.999985990017259,-0.005653957479418494
0.5008,-0.9999824375422992,-0.006282264727167777
0.5009,-0.9999784902926682,-0.006910569494794509
0.5010,-0.9999741482701578,-0.007538871534257143
0.5011,-0.9999694114767161,-0.008167170597515499
0.5012,-0.9999642799144468,-0.008795466436530869
0.5013,-0.9999587535856095,-0.009423758803266109
0.5014,-0.9999528324926196,-0.010052047449685741
0.5015,-0.9999465166380485,-0.010680332127756051
0.5016,-0.9999398060246232,-0.011308612589445183
0.5017,-0.9999327006552268,-0.011936888586723237
0.5018,-0.9999252005328979,-0.012565159871562375
0.5019,-0.9999173056608314,-0.01319342619593691
0.5020,-0.9999090160423776,-0.013821687311823405
0.5021,-0.9999003316810429,-0.014449942971200776
0.5022,-0.9998912525804893,-0.015078192926050386
0.5023,-0.9998817787445348,-0.015706436928356143
0.5024,-0.9998719101771533,-0.0163346747301046
0.5025,-0.9998616468824743,-0.01696290608328505
0.5026,-0.9998509888647832,-0.017591130739889625
0.5027,-0.9998399361285213,-0.018219348451913395
0.5028,-0.9998284886782857,-0.018847558971354466
0.5029,-0.9998166465188293,-0.019475762050214077
0.5030,-0.9998044096550608,-0.020103957440496697
0.5031,-0.9997917780920447,-0.020732144894210127
0.5032,-0.9997787518350012,-0.02136032416336559
0.5033,-0.9997653308893065,-0.021988494999977834
0.5034,-0.9997515152604927,-0.022616657156065232
0.5035,-0.9997373049542473,-0.02324481038364988
0.5036,-0.9997226999764139,-0.023872954434757686
0.5037,-0.9997077003329919,-0.024501089061418478
0.5038,-0.9996923060301364,-0.025129214015666097
0.5039,-0.9996765170741583,-0.025757329049538497
0.5040,-0.9996603334715242,-0.02638543391507784
0.5041,-0.9996437552288566,-0.027013528364330595
0.5042,-0.999626782352934,-0.02764161214934764
0.5043,-0.9996094148506902,-0.028269685022184358
0.5044,-0.9995916527292151,-0.028897746734900722
0.5045,-0.9995734959957543,-0.029525797039561416
0.5046,-0.9995549446577091,-0.03015383568823592
0.5047,-0.9995359987226368,-0.030781862432998602
0.5048,-0.9995166581982501,-0.031409877025928824
0.5049,-0.9994969230924178,-0.03203787921911105
