temps,x_soleil,y_soleil,x_terre,y_terre,derive_E 
0.6192,0,0,-0.743871611786699,-0.6765451291575117,0.004850863191333471
0.6193,0,0,-0.7434509100281191,-0.6770092191172337,0.004851635332450843
0.6194,0,0,-0.7430299194055315,-0.67747304635751,0.004852407469656452
0.6195,0,0,-0.7426086400833554,-0.6779366106990794,0.004853179602951441
0.6196,0,0,-0.7421870722261207,-0.6783999119627834,0.0048539517323364974
0.6197,0,0,-0.741765215998468,-0.6788629499695669,0.004854723857812305
0.6198,0,0,-0.7413430715651487,-0.6793257245404779,0.004855495979380351
0.6199,0,0,-0.7409206390910246,-0.6797882354966679,0.004856268097041205
0.6200,0,0,-0.740497918741068,-0.6802504826593917,0.004857040210795442
0.6201,0,0,-0.7400749106803616,-0.6807124658500077,0.004857812320644317
0.6202,0,0,-0.7396516150740987,-0.6811741848899775,0.004858584426588403
0.6203,0,0,-0.7392280320875827,-0.6816356396008668,0.004859356528628842
0.6204,0,0,-0.7388041618862273,-0.6820968298043446,0.004860128626766319
0.6205,0,0,-0.7383800046355565,-0.6825577553221838,0.00486090072100198
0.6206,0,0,-0.7379555605012043,-0.683018415976261,0.004861672811336966
0.6207,0,0,-0.7375308296489145,-0.6834788115885568,0.004862444897771278
0.6208,0,0,-0.7371058122445413,-0.6839389419811557,0.004863216980307316
0.6209,0,0,-0.7366805084540486,-0.6843988069762461,0.004863989058944395
0.6210,0,0,-0.7362549184435103,-0.6848584063961206,0.004864761133684343
0.6211,0,0,-0.7358290423791098,-0.6853177400631759,0.004865533204527046
0.6212,0,0,-0.7354028804271405,-0.685776807799913,0.004866305271474905
0.6213,0,0,-0.7349764327540054,-0.686235609428937,0.004867077334527805
0.6214,0,0,-0.734549699526217,-0.6866941447729575,0.004867849393686661
0.6215,0,0,-0.7341226809103973,-0.6871524136547885,0.004868621448953188
0.6216,0,0,-0.733695377073278,-0.6876104158973484,0.0048693935003270425
0.6217,0,0,-0.7332677881816999,-0.6880681513236602,0.004870165547810397
0.6218,0,0,-0.7328399144026133,-0.6885256197568514,0.004870937591402908
0.6219,0,0,-0.7324117559030776,-0.6889828210201545,0.004871709631106291
0.6220,0,0,-0.7319833128502616,-0.6894397549369063,0.004872481666921231
0.6221,0,0,-0.7315545854114432,-0.6898964213305488,0.004873253698848757
0.6222,0,0,-0.7311255737540092,-0.6903528200246288,0.004874025726890127
0.6223,0,0,-0.7306962780454556,-0.6908089508427979,0.004874797751045569
0.6224,0,0,-0.730266698453387,-0.6912648136088128,0.004875569771315883
0.6225,0,0,-0.7298368351455173,-0.6917204081465352,0.004876341787703129
0.6226,0,0,-0.7294066882896689,-0.6921757342799322,0.004877113800206275
0.6227,0,0,-0.7289762580537731,-0.6926307918330759,0.00487788580882841
0.6228,0,0,-0.7285455446058697,-0.6930855806301436,0.004878657813569075
0.6229,0,0,-0.7281145481141074,-0.6935401004954183,0.004879429814429413
0.6230,0,0,-0.727683268746743,-0.693994351253288,0.004880201811410454
0.6231,0,0,-0.7272517066721422,-0.6944483327282466,0.004880973804513456
0.6232,0,0,-0.7268198620587788,-0.6949020447448931,0.004881745793738532
0.6233,0,0,-0.726387735075235,-0.6953554871279326,0.004882517779087512
0.6234,0,0,-0.7259553258902014,-0.6958086597021754,0.00488328976056028
0.6235,0,0,-0.7255226346724767,-0.696261562292538,0.004884061738158209
0.6236,0,0,-0.7250896615909677,-0.6967141947240424,0.004884833711882672
0.6237,0,0,-0.7246564068146893,-0.6971665568218166,0.004885605681734467
0.6238,0,0,-0.7242228705127646,-0.6976186484110944,0.004886377647713938
0.6239,0,0,-0.7237890528544243,-0.698070469317216,0.004887149609821885
0.6240,0,0,-0.7233549540090073,-0.6985220193656272,0.0048879215680604805
0.6241,0,0,-0.72292057414596,-0.6989732983818803,0.004888693522429152
0.6242,0,0,-0.7224859134348367,-0.6994243061916336,0.004889465472929387
0.6243,0,0,-0.7220509720452994,-0.6998750426206519,0.004890237419563013
0.6244,0,0,-0.7216157501471178,-0.7003255074948062,0.004891009362329459
0.6245,0,0,-0.7211802479101687,-0.7007757006400737,0.004891781301230211
0.6246,0,0,-0.7207444655044368,-0.7012256218825385,0.004892553236266756
0.6247,0,0,-0.7203084031000142,-0.7016752710483909,0.0048933251674388644
0.6248,0,0,-0.7198720608671001,-0.702124647963928,0.004894097094749165
0.6249,0,0,-0.719435438976001,-0.7025737524555536,0.004894869018196745
0.6250,0,0,-0.7189985375971308,-0.7030225843497782,0.004895640937783889
0.6251,0,0,-0.7185613569010104,-0.7034711434732188,0.004896412853510598
0.6252,0,0,-0.7181238970582678,-0.7039194296525998,0.004897184765378015
0.6253,0,0,-0.717686158239638,-0.7043674427147522,0.004897956673387397
0.6254,0,0,-0.7172481406159629,-0.704815182486614,0.0048987285775400026
0.6255,0,0,-0.7168098443581913,-0.7052626487952305,0.00489950047783583
0.6256,0,0,-0.7163712696373787,-0.7057098414677538,0.004900272374275567
0.6257,0,0,-0.7159324166246877,-0.7061567603314435,0.0049010442668617265
0.6258,0,0,-0.715493285491387,-0.7066034052136663,0.004901816155593967
0.6259,0,0,-0.7150538764088523,-0.7070497759418962,0.004902588040473432
0.6260,0,0,-0.7146141895485658,-0.7074958723437148,0.004903359921500921
0.6261,0,0,-0.714174225082116,-0.707941694246811,0.004904131798677805
0.6262,0,0,-0.713733983181198,-0.7083872414789812,0.004904903672004886
0.6263,0,0,-0.713293464017613,-0.7088325138681295,0.004905675541482848
0.6264,0,0,-0.7128526677632685,-0.7092775112422676,0.0049064474071131795
0.6265,0,0,-0.7124115945901784,-0.7097222334295149,0.004907219268895649
0.6266,0,0,-0.7119702446704627,-0.7101666802580986,0.004907991126832773
0.6267,0,0,-0.7115286181763472,-0.7106108515563537,0.004908762980923981
0.6268,0,0,-0.7110867152801639,-0.7110547471527233,0.004909534831171557
0.6269,0,0,-0.7106445361543506,-0.7114983668757583,0.004910306677575388
0.6270,0,0,-0.7102020809714511,-0.7119417105541177,0.004911078520136503
0.6271,0,0,-0.7097593499041149,-0.7123847780165686,0.004911850358856501
0.6272,0,0,-0.7093163431250973,-0.7128275690919864,0.004912622193735497
0.6273,0,0,-0.7088730608072591,-0.7132700836093545,0.00491339402477555
0.6274,0,0,-0.7084295031235668,-0.7137123213977647,0.004914165851976088
0.6275,0,0,-0.7079856702470922,-0.7141542822864174,0.00491493767533951
0.6276,0,0,-0.7075415623510131,-0.7145959661046211,0.004915709494865589
0.6277,0,0,-0.707097179608612,-0.7150373726817929,0.004916481310555697
0.6278,0,0,-0.7066525221932771,-0.7154785018474586,0.004917253122411547
0.6279,0,0,-0.7062075902785019,-0.7159193534312526,0.00491802493043234
0.6280,0,0,-0.7057623840378848,-0.7163599272629178,0.004918796734620819
0.6281,0,0,-0.7053169036451296,-0.7168002231723059,0.004919568534976641
0.6282,0,0,-0.7048711492740448,-0.7172402409893777,0.00492034033150175
0.6283,0,0,-0.7044251210985443,-0.7176799805442026,0.004921112124196604
0.6284,0,0,-0.7039788192926464,-0.718119441666959,0.0049218839130616586
0.6285,0,0,-0.7035322440304747,-0.7185586241879344,0.004922655698098057
0.6286,0,0,-0.7030853954862571,-0.7189975279375254,0.004923427479307287
0.6287,0,0,-0.7026382738343269,-0.7194361527462375,0.00492419925669049
0.6288,0,0,-0.7021908792491212,-0.7198744984446858,0.0049249710302472095
0.6289,0,0,-0.7017432119051822,-0.7203125648635943,0.004925742799980303
0.6290,0,0,-0.7012952719771565,-0.7207503518337965,0.0049265145658892
0.6291,0,0,-0.7008470596397949,-0.7211878591862355,0.0049272863279754995
0.6292,0,0,-0.7003985750679529,-0.7216250867519635,0.004928058086239545
0.6293,0,0,-0.69994981843659,-0.7220620343621422,0.004928829840683852
0.6294,0,0,-0.69950078992077,-0.7224987018480434,0.004929601591307277
0.6295,0,0,-0.699051489695661,-0.7229350890410481,0.004930373338111877
0.6296,0,0,-0.6986019179365349,-0.7233711957726471,0.004931145081098568
0.6297,0,0,-0.6981520748187678,-0.723807021874441,0.004931916820268377
0.6298,0,0,-0.6977019605178398,-0.7242425671781404,0.004932688555621648
0.6299,0,0,-0.6972515752093348,-0.7246778315155655,0.004933460287160324
0.6300,0,0,-0.6968009190689403,-0.7251128147186469,0.0049342320148839484
0.6301,0,0,-0.6963499922724478,-0.7255475166194247,0.004935003738794464
0.6302,0,0,-0.6958987949957524,-0.7259819370500498,0.004935775458893129
0.6303,0,0,-0.6954473274148527,-0.7264160758427824,0.004936547175179942
0.6304,0,0,-0.6949955897058511,-0.7268499328299938,0.004937318887656504
0.6305,0,0,-0.694543582044953,-0.7272835078441648,0.004938090596323502
0.6306,0,0,-0.6940913046084678,-0.7277168007178872,0.0049388623011819635
0.6307,0,0,-0.6936387575728076,-0.7281498112838629,0.004939634002232918
0.6308,0,0,-0.6931859411144881,-0.7285825393749044,0.004940405699476822
0.6309,0,0,-0.6927328554101281,-0.7290149848239345,0.004941177392916078
0.6310,0,0,-0.6922795006364495,-0.7294471474639869,0.004941949082549768
0.6311,0,0,-0.6918258769702773,-0.7298790271282057,0.004942720768379954
0.6312,0,0,-0.6913719845885395,-0.7303106236498461,0.00494349245040709
0.6313,0,0,-0.6909178236682669,-0.7307419368622738,0.004944264128632663
0.6314,0,0,-0.6904633943865932,-0.7311729665989655,0.004945035803057245
0.6315,0,0,-0.6900086969207547,-0.7316037126935085,0.004945807473681751
0.6316,0,0,-0.6895537314480907,-0.7320341749796018,0.004946579140507322
0.6317,0,0,-0.689098498146043,-0.7324643532910546,0.00494735080353499
0.6318,0,0,-0.6886429971921557,-0.7328942474617879,0.00494812246276601
0.6319,0,0,-0.6881872287640758,-0.7333238573258334,0.004948894118199811
0.6320,0,0,-0.6877311930395524,-0.7337531827173343,0.004949665769839022
0.6321,0,0,-0.6872748901964373,-0.7341822234705448,0.00495043741768433
0.6322,0,0,-0.6868183204126841,-0.734610979419831,0.004951209061736078
0.6323,0,0,-0.686361483866349,-0.73503945039967,0.0049519807019952925
0.6324,0,0,-0.6859043807355901,-0.7354676362446505,0.0049527523384634625
0.6325,0,0,-0.6854470111986678,-0.7358955367894727,0.004953523971141272
0.6326,0,0,-0.6849893754339443,-0.7363231518689485,0.004954295600029751
0.6327,0,0,-0.6845314736198839,-0.7367504813180014,0.004955067225130042
0.6328,0,0,-0.6840733059350524,-0.7371775249716667,0.004955838846442259
0.6329,0,0,-0.6836148725581178,-0.7376042826650914,0.00495661046396846
0.6330,0,0,-0.6831561736678496,-0.7380307542335345,0.004957382077708988
0.6331,0,0,-0.6826972094431192,-0.7384569395123668,0.004958153687664758
0.6332,0,0,-0.6822379800628992,-0.7388828383370712,0.0049589252938373705
0.6333,0,0,-0.6817784857062638,-0.7393084505432427,0.004959696896227167
0.6334,0,0,-0.6813187265523889,-0.7397337759665881,0.004960468494834949
0.6335,0,0,-0.6808587027805515,-0.7401588144429266,0.004961240089661745
0.6336,0,0,-0.6803984145701301,-0.7405835658081897,0.004962011680709155
0.6337,0,0,-0.6799378621006043,-0.7410080298984211,0.004962783267978095
0.6338,0,0,-0.6794770455515547,-0.7414322065497768,0.004963554851469249
0.6339,0,0,-0.6790159651026635,-0.7418560955985254,0.004964326431183075
0.6340,0,0,-0.6785546209337132,-0.7422796968810477,0.004965098007121403
0.6341,0,0,-0.6780930132245879,-0.7427030102338372,0.004965869579284803
0.6342,0,0,-0.6776311421552722,-0.7431260354935002,0.0049666411476739615
0.6343,0,0,-0.6771690079058515,-0.7435487724967554,0.004967412712290594
0.6344,0,0,-0.6767066106565123,-0.7439712210804343,0.004968184273134699
0.6345,0,0,-0.6762439505875412,-0.7443933810814813,0.004968955830208221
0.6346,0,0,-0.6757810278793258,-0.7448152523369534,0.004969727383511503
0.6347,0,0,-0.6753178427123542,-0.7452368346840208,0.004970498933045573
0.6348,0,0,-0.6748543952672147,-0.7456581279599664,0.004971270478811803
0.6349,0,0,-0.6743906857245963,-0.7460791320021866,0.004972042020810423
0.6350,0,0,-0.6739267142652879,-0.7464998466481902,0.004972813559043718
0.6351,0,0,-0.6734624810701791,-0.7469202717355998,0.004973585093511459
0.6352,0,0,-0.6729979863202595,-0.7473404071021509,0.004974356624214905
0.6353,0,0,-0.6725332301966186,-0.7477602525856923,0.004975128151155083
0.6354,0,0,-0.6720682128804462,-0.7481798080241864,0.004975899674333137
0.6355,0,0,-0.6716029345530318,-0.7485990732557085,0.0049766711937502105
0.6356,0,0,-0.6711373953957649,-0.7490180481184479,0.00497744270940596
0.6357,0,0,-0.6706715955901349,-0.749436732450707,0.004978214221303244
0.6358,0,0,-0.6702055353177309,-0.7498551260909021,0.004978985729442176
0.6359,0,0,-0.6697392147602415,-0.7502732288775631,0.0049797572338239
0.6360,0,0,-0.6692726340994551,-0.7506910406493335,0.004980528734448645
0.6361,0,0,-0.6688057935172597,-0.7511085612449705,0.004981300231318581
0.6362,0,0,-0.6683386931956423,-0.7515257905033453,0.004982071724433596
0.6363,0,0,-0.6678713333166899,-0.7519427282634431,0.004982843213795631
0.6364,0,0,-0.6674037140625884,-0.7523593743643627,0.004983614699405031
0.6365,0,0,-0.666935835615623,-0.7527757286453172,0.004984386181262938
0.6366,0,0,-0.6664676981581782,-0.7531917909456336,0.004985157659370039
0.6367,0,0,-0.6659993018727375,-0.7536075611047532,0.004985929133728162
0.6368,0,0,-0.6655306469418834,-0.7540230389622314,0.004986700604337079
0.6369,0,0,-0.6650617335482975,-0.754438224357738,0.0049874720711991895
0.6370,0,0,-0.66459256187476,-0.7548531171310567,0.004988243534313924
0.6371,0,0,-0.6641231321041503,-0.7552677171220862,0.004989014993683795
0.6372,0,0,-0.6636534444194463,-0.7556820241708391,0.00498978644930869
0.6373,0,0,-0.6631834990037246,-0.7560960381174427,0.00499055790118998
0.6374,0,0,-0.6627132960401605,-0.7565097588021391,0.004991329349329152
0.6375,0,0,-0.6622428357120276,-0.7569231860652846,0.004992100793726318
0.6376,0,0,-0.6617721182026981,-0.7573363197473504,0.00499287223438251
0.6377,0,0,-0.6613011436956426,-0.7577491596889224,0.004993643671298982
0.6378,0,0,-0.6608299123744301,-0.7581617057307014,0.004994415104477796
0.6379,0,0,-0.6603584244227276,-0.7585739577135029,0.004995186533918148
0.6380,0,0,-0.6598866800243005,-0.7589859154782573,0.004995957959621869
0.6381,0,0,-0.659414679363012,-0.7593975788660103,0.004996729381590214
0.6382,0,0,-0.6589424226228237,-0.7598089477179223,0.0049975007998235305
0.6383,0,0,-0.6584699099877948,-0.7602200218752689,0.0049982722143233
0.6384,0,0,-0.6579971416420826,-0.7606308011794409,0.004999043625090097
0.6385,0,0,-0.6575241177699421,-0.7610412854719444,0.004999815032125407
0.6386,0,0,-0.6570508385557263,-0.7614514745944005,0.005000586435429914
0.6387,0,0,-0.6565773041838855,-0.761861368388546,0.005001357835004649
0.6388,0,0,-0.6561035148389677,-0.7622709666962327,0.005002129230850984
0.6389,0,0,-0.6556294707056184,-0.7626802693594282,0.005002900622969032
0.6390,0,0,-0.6551551719685806,-0.7630892762202156,0.005003672011360279
0.6391,0,0,-0.6546806188126949,-0.7634979871207933,0.005004443396026441
0.6392,0,0,-0.6542058114228987,-0.7639064019034757,0.005005214776966945
0.6393,0,0,-0.653730749984227,-0.7643145204106926,0.005005986154183964
0.6394,0,0,-0.6532554346818118,-0.7647223424849897,0.005006757527678755
0.6395,0,0,-0.6527798657008823,-0.7651298679690285,0.005007528897451204
0.6396,0,0,-0.6523040432267647,-0.7655370967055863,0.005008300263503026
0.6397,0,0,-0.651827967444882,-0.7659440285375565,0.0050090716258350204
0.6398,0,0,-0.6513516385407542,-0.7663506633079483,0.0050098429844483315
0.6399,0,0,-0.650875056699998,-0.7667570008598872,0.005010614339343529
0.6400,0,0,-0.6503982221083269,-0.7671630410366145,0.005011385690522558
0.6401,0,0,-0.6499211349515509,-0.7675687836814878,0.005012157037985075
0.6402,0,0,-0.6494437954155768,-0.7679742286379811,0.005012928381733137
0.6403,0,0,-0.6489662036864079,-0.7683793757496846,0.005013699721767317
0.6404,0,0,-0.6484883599501436,-0.7687842248603047,0.005014471058088985
0.6405,0,0,-0.6480102643929802,-0.7691887758136644,0.005015242390698601
0.6406,0,0,-0.6475319172012095,-0.769593028453703,0.005016013719597419
0.6407,0,0,-0.6470533185612204,-0.7699969826244765,0.005016785044786584
0.6408,0,0,-0.6465744686594973,-0.7704006381701572,0.005017556366266897
0.6409,0,0,-0.6460953676826209,-0.7708039949350345,0.005018327684039385
0.6410,0,0,-0.6456160158172679,-0.7712070527635141,0.005019098998104965
0.6411,0,0,-0.6451364132502109,-0.7716098115001186,0.005019870308464892
0.6412,0,0,-0.6446565601683183,-0.7720122709894875,0.005020641615120538
0.6413,0,0,-0.6441764567585543,-0.7724144310763771,0.005021412918071904
0.6414,0,0,-0.6436961032079788,-0.7728162916056605,0.005022184217320477
0.6415,0,0,-0.6432154997037474,-0.773217852422328,0.005022955512867398
0.6416,0,0,-0.6427346464331111,-0.7736191133714869,0.005023726804713239
0.6417,0,0,-0.6422535435834166,-0.7740200742983616,0.0050244980928593735
0.6418,0,0,-0.6417721913421057,-0.7744207350482938,0.0050252693773076285
0.6419,0,0,-0.641290589896716,-0.774821095466742,0.0050260406580570904
0.6420,0,0,-0.6408087394348797,-0.7752211553992826,0.005026811935110617
0.6421,0,0,-0.6403266401443248,-0.7756209146916089,0.005027583208468552
0.6422,0,0,-0.6398442922128742,-0.7760203731895317,0.005028354478131581
0.6423,0,0,-0.6393616958284456,-0.7764195307389793,0.005029125744100617
0.6424,0,0,-0.6388788511790521,-0.7768183871859976,0.005029897006376805
0.6425,0,0,-0.6383957584528013,-0.7772169423767499,0.005030668264962086
0.6426,0,0,-0.6379124178378959,-0.7776151961575173,0.005031439519855892
0.6427,0,0,-0.6374288295226331,-0.7780131483746985,0.005032210771060849
0.6428,0,0,-0.6369449936954051,-0.77841079887481,0.0050329820185767305
0.6429,0,0,-0.6364609105446984,-0.7788081475044861,0.0050337532624052505
0.6430,0,0,-0.6359765802590942,-0.779205194110479,0.005034524502547323
0.6431,0,0,-0.6354920030272679,-0.7796019385396585,0.005035295739003291
0.6432,0,0,-0.6350071790379896,-0.779998380639013,0.005036066971774756
0.6433,0,0,-0.6345221084801236,-0.7803945202556484,0.005036838200863204
0.6434,0,0,-0.6340367915426283,-0.780790357236789,0.005037609426269204
0.6435,0,0,-0.6335512284145564,-0.7811858914297771,0.005038380647993217
0.6436,0,0,-0.6330654192850546,-0.7815811226820734,0.005039151866037184
0.6437,0,0,-0.6325793643433636,-0.7819760508412565,0.005039923080401105
0.6438,0,0,-0.6320930637788182,-0.7823706757550238,0.005040694291087039
0.6439,0,0,-0.6316065177808469,-0.7827649972711909,0.005041465498095214
0.6440,0,0,-0.631119726538972,-0.7831590152376915,0.005042236701426887
0.6441,0,0,-0.6306326902428094,-0.7835527295025784,0.005043007901083773
0.6442,0,0,-0.630145409082069,-0.7839461399140224,0.005043779097065073
0.6443,0,0,-0.6296578832465538,-0.7843392463203134,0.005044550289374557
0.6444,0,0,-0.6291701129261608,-0.7847320485698596,0.005045321478010512
0.6445,0,0,-0.6286820983108798,-0.7851245465111881,0.005046092662975682
0.6446,0,0,-0.6281938395907946,-0.7855167399929449,0.005046863844270522
0.6447,0,0,-0.6277053369560817,-0.7859086288638946,0.0050476350218959486
0.6448,0,0,-0.6272165905970111,-0.7863002129729206,0.00504840619585299
0.6449,0,0,-0.626727600703946,-0.7866914921690258,0.005049177366143247
0.6450,0,0,-0.6262383674673423,-0.7870824663013316,0.005049948532766947
0.6451,0,0,-0.6257488910777492,-0.7874731352190787,0.005050719695725463
0.6452,0,0,-0.6252591717258086,-0.7878634987716268,0.0050514908550195955
0.6453,0,0,-0.6247692096022552,-0.7882535568084549,0.005052262010651401
0.6454,0,0,-0.6242790048979168,-0.7886433091791611,0.005053033162620079
0.6455,0,0,-0.6237885578037133,-0.7890327557334631,0.005053804310928489
0.6456,0,0,-0.6232978685106577,-0.7894218963211976,0.005054575455576516
0.6457,0,0,-0.6228069372098551,-0.7898107307923209,0.005055346596565188
0.6458,0,0,-0.6223157640925036,-0.7901992589969087,0.005056117733896336
0.6459,0,0,-0.621824349349893,-0.7905874807851563,0.0050568888675699575
0.6460,0,0,-0.6213326931734058,-0.7909753960073785,0.0050576599975884545
0.6461,0,0,-0.6208407957545168,-0.7913630045140099,0.005058431123951599
0.6462,0,0,-0.6203486572847927,-0.7917503061556044,0.005059202246660762
0.6463,0,0,-0.6198562779558925,-0.7921373007828361,0.0050599733657172
0.6464,0,0,-0.6193636579595669,-0.7925239882464986,0.005060744481121944
0.6465,0,0,-0.6188707974876588,-0.7929103683975056,0.005061515592875793
0.6466,0,0,-0.6183776967321029,-0.7932964410868906,0.005062286700980003
0.6467,0,0,-0.6178843558849254,-0.793682206165807,0.00506305780543492
0.6468,0,0,-0.6173907751382447,-0.7940676634855283,0.0050638289062426
0.6469,0,0,-0.6168969546842704,-0.7944528128974481,0.005064600003403386
0.6470,0,0,-0.6164028947153039,-0.7948376542530801,0.005065371096919107
0.6471,0,0,-0.6159085954237378,-0.7952221874040583,0.005066142186789534
0.6472,0,0,-0.6154140570020563,-0.7956064122021368,0.005066913273016383
0.6473,0,0,-0.614919279642835,-0.7959903284991902,0.0050676843556014825
0.6474,0,0,-0.6144242635387406,-0.7963739361472132,0.005068455434543917
0.6475,0,0,-0.6139290088825309,-0.7967572349983212,0.005069226509847117
0.6476,0,0,-0.613433515867055,-0.7971402249047499,0.005069997581509711
0.6477,0,0,-0.612937784685253,-0.7975229057188555,0.00507076864953467
0.6478,0,0,-0.6124418155301556,-0.7979052772931151,0.005071539713921766
0.6479,0,0,-0.611945608594885,-0.7982873394801261,0.0050723107746728285
0.6480,0,0,-0.6114491640726537,-0.7986690921326066,0.005073081831789001
0.6481,0,0,-0.610952482156765,-0.7990505351033957,0.005073852885270395
0.6482,0,0,-0.610455563040613,-0.7994316682454532,0.0050746239351187284
0.6483,0,0,-0.6099584069176822,-0.7998124914118596,0.005075394981334915
0.6484,0,0,-0.6094610139815477,-0.8001930044558165,0.005076166023919754
0.6485,0,0,-0.608963384425875,-0.8005732072306465,0.005076937062874618
0.6486,0,0,-0.60846551844442,-0.8009530995897932,0.005077708098200765
0.6487,0,0,-0.6079674162310286,-0.8013326813868212,0.005078479129898308
0.6488,0,0,-0.6074690779796372,-0.8017119524754163,0.005079250157968962
0.6489,0,0,-0.6069705038842723,-0.8020909127093855,0.005080021182414328
0.6490,0,0,-0.6064716941390502,-0.8024695619426571,0.005080792203234406
0.6491,0,0,-0.6059726489381775,-0.8028479000292805,0.005081563220430567
0.6492,0,0,-0.6054733684759503,-0.8032259268234268,0.005082334234003726
0.6493,0,0,-0.6049738529467549,-0.8036036421793881,0.0050831052439557125
0.6494,0,0,-0.604474102545067,-0.8039810459515784,0.005083876250286412
0.6495,0,0,-0.603974117465452,-0.8043581379945329,0.005084647252997881
0.6496,0,0,-0.6034738979025653,-0.8047349181629085,0.005085418252090006
0.6497,0,0,-0.6029734440511514,-0.8051113863114839,0.005086189247565304
0.6498,0,0,-0.6024727561060442,-0.8054875422951592,0.005086960239423771
0.6499,0,0,-0.6019718342621673,-0.8058633859689563,0.0050877312276668965
0.6500,0,0,-0.6014706787145332,-0.8062389171880191,0.005088502212295479
0.6501,0,0,-0.6009692896582438,-0.8066141358076132,0.005089273193310776
0.6502,0,0,-0.6004676672884902,-0.8069890416831261,0.005090044170713132
0.6503,0,0,-0.5999658118005524,-0.8073636346700673,0.005090815144504831
0.6504,0,0,-0.5994637233897995,-0.8077379146240683,0.0050915861146862175
0.6505,0,0,-0.5989614022516893,-0.8081118814008826,0.005092357081257863
0.6506,0,0,-0.5984588485817687,-0.8084855348563861,0.005093128044222053
0.6507,0,0,-0.5979560625756731,-0.8088588748465765,0.005093899003578674
0.6508,0,0,-0.5974530444291268,-0.8092319012275739,0.005094669959329097
0.6509,0,0,-0.5969497943379425,-0.8096046138556209,0.005095440911475266
0.6510,0,0,-0.5964463124980215,-0.8099770125870821,0.005096211860016837
0.6511,0,0,-0.5959425991053535,-0.8103490972784447,0.005096982804955755
0.6512,0,0,-0.5954386543560167,-0.8107208677863182,0.005097753746293048
0.6513,0,0,-0.5949344784461774,-0.8110923239674348,0.005098524684029516
0.6514,0,0,-0.5944300715720903,-0.8114634656786491,0.005099295618165617
0.6515,0,0,-0.593925433930098,-0.8118342927769384,0.005100066548703637
0.6516,0,0,-0.5934205657166314,-0.8122048051194025,0.005100837475643575
0.6517,0,0,-0.5929154671282092,-0.8125750025632642,0.005101608398987147
0.6518,0,0,-0.5924101383614381,-0.8129448849658688,0.00510237931873561
0.6519,0,0,-0.5919045796130127,-0.8133144521846846,0.005103150234889193
0.6520,0,0,-0.5913987910797152,-0.8136837040773026,0.005103921147449267
0.6521,0,0,-0.5908927729584155,-0.8140526405014371,0.00510469205641709
0.6522,0,0,-0.5903865254460712,-0.814421261314925,0.005105462961793348
0.6523,0,0,-0.5898800487397273,-0.8147895663757263,0.005106233863579755
0.6524,0,0,-0.5893733430365165,-0.8151575555419243,0.005107004761776998
0.6525,0,0,-0.5888664085336585,-0.8155252286717252,0.005107775656386105
0.6526,0,0,-0.5883592454284605,-0.8158925856234586,0.005108546547407649
0.6527,0,0,-0.587851853918317,-0.8162596262555772,0.005109317434843571
0.6528,0,0,-0.5873442342007094,-0.8166263504266572,0.005110088318693872
0.6529,0,0,-0.5868363864732062,-0.816992757995398,0.005110859198960954
0.6530,0,0,-0.5863283109334633,-0.8173588488206224,0.005111630075645272
0.6531,0,0,-0.5858200077792228,-0.8177246227612767,0.005112400948747628
0.6532,0,0,-0.5853114772083142,-0.8180900796764308,0.00511317181826905
0.6533,0,0,-0.5848027194186536,-0.8184552194252781,0.005113942684211139
0.6534,0,0,-0.5842937346082435,-0.8188200418671356,0.005114713546574809
0.6535,0,0,-0.5837845229751735,-0.819184546861444,0.005115484405360745
0.6536,0,0,-0.5832750847176192,-0.8195487342677678,0.0051162552605698635
0.6537,0,0,-0.5827654200338431,-0.819912603945795,0.0051170261122038775
0.6538,0,0,-0.5822555291221938,-0.820276155755338,0.005117796960263474
0.6539,0,0,-0.5817454121811062,-0.8206393895563324,0.0051185678047500245
0.6540,0,0,-0.5812350694091015,-0.8210023052088384,0.005119338645664215
0.6541,0,0,-0.580724501004787,-0.8213649025730397,0.005120109483007188
0.6542,0,0,-0.580213707166856,-0.8217271815092443,0.005120880316780202
0.6543,0,0,-0.579702688094088,-0.8220891418778841,0.005121651146984514
0.6544,0,0,-0.5791914439853479,-0.8224507835395154,0.00512242197362058
0.6545,0,0,-0.5786799750395871,-0.8228121063548185,0.005123192796689889
0.6546,0,0,-0.5781682814558422,-0.823173110184598,0.005123963616193124
0.6547,0,0,-0.5776563634332357,-0.8235337948897831,0.005124734432131658
0.6548,0,0,-0.5771442211709757,-0.8238941603314267,0.005125505244506292
0.6549,0,0,-0.5766318548683559,-0.8242542063707068,0.005126276053318854
0.6550,0,0,-0.576119264724755,-0.8246139328689255,0.005127046858569344
0.6551,0,0,-0.5756064509396377,-0.8249733396875095,0.005127817660259933
0.6552,0,0,-0.5750934137125534,-0.8253324266880101,0.0051285884583905095
0.6553,0,0,-0.5745801532431372,-0.8256911937321031,0.00512935925296313
0.6554,0,0,-0.5740666697311089,-0.826049640681589,0.0051301300439783645
0.6555,0,0,-0.5735529633762735,-0.8264077673983933,0.005130900831437472
0.6556,0,0,-0.5730390343785211,-0.8267655737445658,0.005131671615341252
0.6557,0,0,-0.5725248829378267,-0.8271230595822816,0.005132442395690848
0.6558,0,0,-0.5720105092542498,-0.8274802247738404,0.005133213172487861
0.6559,0,0,-0.5714959135279349,-0.8278370691816669,0.005133983945733433
